date,generation_type,megawatt_hours
2018-12,hydraulic turbine,3469601.0
2018-12,nuclear steam turbine,7811691.0
2018-12,other types of electricity generation,0.0
2018-12,solar,60574.0
2018-12,wind power turbine,1164611.0
2019-01,combustible fuels,1294720.0
2019-01,hydraulic turbine,3553682.0
2019-01,nuclear steam turbine,8058169.0
2019-01,other types of electricity generation,0.0
2019-01,solar,85011.0
2019-01,wind power turbine,1473624.0
2019-02,combustible fuels,1595305.0
2019-02,hydraulic turbine,3324647.0
2019-02,nuclear steam turbine,6320260.0
2019-02,other types of electricity generation,0.0
2019-02,solar,100887.0
2019-02,wind power turbine,1295761.0
2019-03,combustible fuels,1639129.0
2019-03,hydraulic turbine,3371297.0
2019-03,nuclear steam turbine,6547644.0
2019-03,other types of electricity generation,0.0
2019-03,solar,211518.0
2019-03,wind power turbine,1390663.0
2019-04,combustible fuels,690547.0
2019-04,hydraulic turbine,3347382.0
2019-04,nuclear steam turbine,6580608.0
2019-04,other types of electricity generation,0.0
2019-04,solar,234108.0
2019-04,wind power turbine,1107725.0
2019-05,combustible fuels,599995.0
2019-05,hydraulic turbine,3886600.0
2019-05,nuclear steam turbine,6981971.0
2019-05,other types of electricity generation,0.0
2019-05,solar,279010.0
2019-05,wind power turbine,708633.0
2019-06,combustible fuels,463562.0
2019-06,hydraulic turbine,3457062.0
2019-06,nuclear steam turbine,8136662.0
2019-06,other types of electricity generation,0.0
2019-06,solar,312080.0
2019-06,wind power turbine,435057.0
2019-07,combustible fuels,2071012.0
2019-07,hydraulic turbine,3100245.0
2019-07,nuclear steam turbine,8486200.0
2019-07,other types of electricity generation,0.0
2019-07,solar,335084.0
2019-07,wind power turbine,531493.0
2019-08,combustible fuels,1398504.0
2019-08,hydraulic turbine,2596824.0
2019-08,nuclear steam turbine,8528289.0
2019-08,other types of electricity generation,0.0
2019-08,solar,309777.0
2019-08,wind power turbine,523252.0
2019-09,combustible fuels,841788.0
2019-09,hydraulic turbine,2465731.0
2019-09,nuclear steam turbine,7727128.0
2019-09,other types of electricity generation,0.0
2019-09,solar,239363.0
2019-09,wind power turbine,659654.0
2019-10,combustible fuels,592717.0
2019-10,hydraulic turbine,2790599.0
2019-10,nuclear steam turbine,7905347.0
2019-10,other types of electricity generation,0.0
2019-10,solar,151452.0
2019-10,wind power turbine,812601.0
2019-11,combustible fuels,1236264.0
2019-11,hydraulic turbine,3169729.0
2019-11,nuclear steam turbine,7149872.0
2019-11,other types of electricity generation,0.0
2019-11,solar,95171.0
2019-11,wind power turbine,1151042.0
2019-12,combustible fuels,1170654.0
2019-12,hydraulic turbine,3258580.0
2019-12,nuclear steam turbine,8031428.0
2019-12,other types of electricity generation,0.0
2019-12,solar,69419.0
2019-12,wind power turbine,1391383.0
2020-01,combustible fuels,1255227.0
2020-01,hydraulic turbine,3473891.0
2020-01,nuclear steam turbine,8403186.0
2020-01,other types of electricity generation,0.0
2020-01,solar,68873.0
2020-01,wind power turbine,1304558.0
2020-02,combustible fuels,1093680.0
2020-02,hydraulic turbine,3314715.0
2020-02,nuclear steam turbine,6974406.0
2020-02,other types of electricity generation,0.0
2020-02,solar,119904.0
2020-02,wind power turbine,1492047.0
2020-03,combustible fuels,883497.0
2020-03,hydraulic turbine,3387499.0
2020-03,nuclear steam turbine,7446767.0
2020-03,other types of electricity generation,0.0
2020-03,solar,212558.0
2020-03,wind power turbine,1380864.0
2020-04,combustible fuels,457524.0
2020-04,hydraulic turbine,3209776.0
2020-04,nuclear steam turbine,7060822.0
2020-04,other types of electricity generation,0.0
2020-04,solar,240585.0
2020-04,wind power turbine,1085967.0
2020-05,combustible fuels,664247.0
2020-05,hydraulic turbine,3412556.0
2020-05,nuclear steam turbine,6987629.0
2020-05,other types of electricity generation,0.0
2020-05,solar,285171.0
2020-05,wind power turbine,994600.0
2020-06,combustible fuels,1008240.0
2020-06,hydraulic turbine,3483971.0
2020-06,nuclear steam turbine,7479726.0
2020-06,other types of electricity generation,0.0
2020-06,solar,330808.0
2020-06,wind power turbine,693531.0
2020-07,combustible fuels,2242564.0
2020-07,hydraulic turbine,3499122.0
2020-07,nuclear steam turbine,8565439.0
2020-07,other types of electricity generation,0.0
2020-07,solar,340383.0
2020-07,wind power turbine,541831.0
2020-08,combustible fuels,1859467.0
2020-08,hydraulic turbine,2821456.0
2020-08,nuclear steam turbine,7713551.0
2020-08,other types of electricity generation,0.0
2020-08,solar,292761.0
2020-08,wind power turbine,609401.0
2020-09,combustible fuels,901599.0
2020-09,hydraulic turbine,2725843.0
2020-09,nuclear steam turbine,6647669.0
2020-09,other types of electricity generation,95.0
2020-09,solar,266520.0
2020-09,wind power turbine,907150.0
2020-10,combustible fuels,837773.0
2020-10,hydraulic turbine,3068202.0
2020-10,nuclear steam turbine,6955185.0
2020-10,other types of electricity generation,0.0
2020-10,solar,169807.0
2020-10,wind power turbine,912652.0
2020-11,combustible fuels,666441.0
2020-11,hydraulic turbine,3176750.0
2020-11,nuclear steam turbine,6787649.0
2020-11,other types of electricity generation,0.0
2020-11,solar,139018.0
2020-11,wind power turbine,1315766.0
2020-12,combustible fuels,1321468.0
2020-12,hydraulic turbine,3448917.0
2020-12,nuclear steam turbine,6834743.0
2020-12,other types of electricity generation,0.0
2020-12,solar,72273.0
2020-12,wind power turbine,1459928.0
2021-01,combustible fuels,1281588.0
2021-01,hydraulic turbine,3556575.0
2021-01,nuclear steam turbine,7392265.0
2021-01,other types of electricity generation,0.0
2021-01,solar,87593.0
2021-01,wind power turbine,988001.0
2021-02,combustible fuels,1647344.0
2021-02,hydraulic turbine,3211871.0
2021-02,nuclear steam turbine,6089588.0
2021-02,other types of electricity generation,0.0
2021-02,solar,141250.0
2021-02,wind power turbine,1201735.0
2021-03,combustible fuels,966898.0
2021-03,hydraulic turbine,3230319.0
2021-03,nuclear steam turbine,6114832.0
2021-03,other types of electricity generation,0.0
2021-03,solar,258000.0
2021-03,wind power turbine,1541758.0
2021-04,combustible fuels,421924.0
2021-04,hydraulic turbine,2927633.0
2021-04,nuclear steam turbine,6655444.0
2021-04,other types of electricity generation,0.0
2021-04,solar,278694.0
2021-04,wind power turbine,1055442.0
2021-05,combustible fuels,604589.0
2021-05,hydraulic turbine,2983190.0
2021-05,nuclear steam turbine,7064109.0
2021-05,other types of electricity generation,0.0
2021-05,solar,293817.0
2021-05,wind power turbine,823039.0
2021-06,combustible fuels,1499528.0
2021-06,hydraulic turbine,2469329.0
2021-06,nuclear steam turbine,7433375.0
2021-06,other types of electricity generation,0.0
2021-06,solar,260921.0
2021-06,wind power turbine,957185.0
2021-07,combustible fuels,1269420.0
2021-07,hydraulic turbine,2977221.0
2021-07,nuclear steam turbine,7739602.0
2021-07,other types of electricity generation,0.0
2021-07,solar,243746.0
2021-07,wind power turbine,698837.0
2021-08,combustible fuels,2592494.0
2021-08,hydraulic turbine,2751595.0
2021-08,nuclear steam turbine,7589203.0
2021-08,other types of electricity generation,0.0
2021-08,solar,269643.0
2021-08,wind power turbine,591793.0
2021-09,combustible fuels,830960.0
2021-09,hydraulic turbine,2422964.0
2021-09,nuclear steam turbine,7164342.0
2021-09,other types of electricity generation,154.0
2021-09,solar,267199.0
2021-09,wind power turbine,924673.0
2021-10,combustible fuels,1220645.0
2021-10,hydraulic turbine,2932388.0
2021-10,nuclear steam turbine,6511295.0
2021-10,other types of electricity generation,40.0
2021-10,solar,162740.0
2021-10,wind power turbine,991549.0
2021-11,combustible fuels,1580552.0
2021-11,hydraulic turbine,2820104.0
2021-11,nuclear steam turbine,6285970.0
2021-11,other types of electricity generation,13.0
2021-11,solar,140975.0
2021-11,wind power turbine,1332173.0
2021-12,combustible fuels,1689421.0
2021-12,hydraulic turbine,3198219.0
2021-12,nuclear steam turbine,6917710.0
2021-12,other types of electricity generation,0.0
2021-12,solar,65975.0
2021-12,wind power turbine,1527629.0
2022-01,combustible fuels,2560943.0
2022-01,hydraulic turbine,3294551.0
2022-01,nuclear steam turbine,7635222.0
2022-01,other types of electricity generation,0.0
2022-01,solar,90008.0
2022-01,wind power turbine,1483822.0
2022-02,combustible fuels,1807840.0
2022-02,hydraulic turbine,2858139.0
2022-02,nuclear steam turbine,6562992.0
2022-02,other types of electricity generation,0.0
2022-02,solar,121105.0
2022-02,wind power turbine,1519942.0
2022-03,combustible fuels,1424299.0
2022-03,hydraulic turbine,3234860.0
2022-03,nuclear steam turbine,6556052.0
2022-03,other types of electricity generation,0.0
2022-03,solar,180503.0
2022-03,wind power turbine,1445658.0
2022-04,combustible fuels,674243.0
2022-04,hydraulic turbine,3274435.0
2022-04,nuclear steam turbine,6550868.0
2022-04,other types of electricity generation,0.0
2022-04,solar,240437.0
2022-04,wind power turbine,1222556.0
2022-05,combustible fuels,1093269.0
2022-05,hydraulic turbine,3919189.0
2022-05,nuclear steam turbine,5879264.0
2022-05,other types of electricity generation,0.0
2022-05,solar,278147.0
2022-05,wind power turbine,1017950.0
2022-06,combustible fuels,1111007.0
2022-06,hydraulic turbine,3418022.0
2022-06,nuclear steam turbine,6859574.0
2022-06,other types of electricity generation,0.0
2022-06,solar,280017.0
2022-06,wind power turbine,885072.0
2022-07,combustible fuels,2019227.0
2022-07,hydraulic turbine,3092683.0
2022-07,nuclear steam turbine,7400252.0
2022-07,other types of electricity generation,0.0
2022-07,solar,281584.0
2022-07,wind power turbine,804898.0
2022-08,combustible fuels,2089690.0
2022-08,hydraulic turbine,3032445.0
2022-08,nuclear steam turbine,7663713.0
2022-08,other types of electricity generation,1.0
2022-08,solar,250191.0
2022-08,wind power turbine,661223.0
2022-09,combustible fuels,1284223.0
2022-09,hydraulic turbine,2825287.0
2022-09,nuclear steam turbine,6669708.0
2022-09,other types of electricity generation,0.0
2022-09,solar,204419.0
2022-09,wind power turbine,759503.0
2022-10,combustible fuels,1243212.0
2022-10,hydraulic turbine,3327874.0
2022-10,nuclear steam turbine,5006584.0
2022-10,other types of electricity generation,0.0
2022-10,solar,180923.0
2022-10,wind power turbine,1371719.0
2022-11,combustible fuels,1135349.0
2022-11,hydraulic turbine,3519615.0
2022-11,nuclear steam turbine,5678660.0
2022-11,other types of electricity generation,0.0
2022-11,solar,109784.0
2022-11,wind power turbine,1550097.0
