date,generation_type,megawatt_hours
2021-12,hydraulic turbine,102547.0
2021-12,other types of electricity generation,0.0
2021-12,solar,0.0
2021-12,tidal power turbine,0.0
2021-12,wind power turbine,113630.0
2022-01,combustible fuels,811889.0
2022-01,hydraulic turbine,138952.0
2022-01,other types of electricity generation,0.0
2022-01,solar,0.0
2022-01,tidal power turbine,0.0
2022-01,wind power turbine,110736.0
2022-02,combustible fuels,694070.0
2022-02,hydraulic turbine,107123.0
2022-02,other types of electricity generation,0.0
2022-02,solar,0.0
2022-02,tidal power turbine,0.0
2022-02,wind power turbine,112168.0
2022-03,combustible fuels,655052.0
2022-03,hydraulic turbine,127359.0
2022-03,other types of electricity generation,0.0
2022-03,solar,0.0
2022-03,tidal power turbine,0.0
2022-03,wind power turbine,136940.0
2022-04,combustible fuels,447767.0
2022-04,hydraulic turbine,122556.0
2022-04,other types of electricity generation,0.0
2022-04,solar,0.0
2022-04,tidal power turbine,0.0
2022-04,wind power turbine,146613.0
2022-05,combustible fuels,413703.0
2022-05,hydraulic turbine,132798.0
2022-05,other types of electricity generation,0.0
2022-05,solar,0.0
2022-05,tidal power turbine,0.0
2022-05,wind power turbine,112275.0
2022-06,combustible fuels,500199.0
2022-06,hydraulic turbine,29128.0
2022-06,other types of electricity generation,0.0
2022-06,solar,0.0
2022-06,tidal power turbine,0.0
2022-06,wind power turbine,82470.0
2022-07,combustible fuels,535813.0
2022-07,hydraulic turbine,26805.0
2022-07,other types of electricity generation,0.0
2022-07,solar,0.0
2022-07,tidal power turbine,0.0
2022-07,wind power turbine,105243.0
2022-08,combustible fuels,609537.0
2022-08,hydraulic turbine,9799.0
2022-08,other types of electricity generation,0.0
2022-08,solar,0.0
2022-08,tidal power turbine,0.0
2022-08,wind power turbine,74978.0
2022-09,combustible fuels,463280.0
2022-09,hydraulic turbine,14392.0
2022-09,other types of electricity generation,0.0
2022-09,solar,0.0
2022-09,tidal power turbine,0.0
2022-09,wind power turbine,100850.0
2022-10,combustible fuels,442304.0
2022-10,hydraulic turbine,35493.0
2022-10,other types of electricity generation,0.0
2022-10,solar,0.0
2022-10,tidal power turbine,0.0
2022-10,wind power turbine,112965.0
2022-11,combustible fuels,473495.0
2022-11,hydraulic turbine,45023.0
2022-11,other types of electricity generation,0.0
2022-11,solar,0.0
2022-11,tidal power turbine,0.0
2022-11,wind power turbine,173285.0
